split,case_id,case_name,case_type,class_action_sought,num_source_docs,raw_word_count,summary_clean_word_count,modeling_clean_word_count
train,EE-OH-0110,EEOC v. Kaplan Higher Learning Educ. Corp.,Equal Employment,No,7,26268,26268,26279
train,EE-TX-0264,EEOC v. PASS & SEYMOUR INC.,Equal Employment,No,6,7736,7708,7718
train,EE-NY-0204,Murphy v. Super Steel Schenectady,Equal Employment,Yes,8,28562,28292,28287
train,PC-GA-0015,Nwakanma v. Clark,Prison Conditions,No,6,10476,10346,10345
train,EE-DC-0058,"Marable v. District Hospital Partners, L.P.",Equal Employment,Yes,10,37548,36678,36682
train,ED-UT-0002,Gordon v. Jordan School District,Education,Yes,4,55857,55857,55910
train,PN-IL-0021,Rodriguez v. City of Highland Park,Policing,No,4,9643,9583,9588
train,EE-MI-0194,Dallas v. Alcatel-Lucent USA Inc.,Equal Employment,Yes,7,43633,43633,43631
train,EE-SD-0004,EEOC v. JOHN MORRELL & CO.,Equal Employment,No,4,7808,7792,7795
train,IM-CA-0080,"ACLU of Northern California v. Burwell [later Hargan, Azar]",Immigration and/or the Border ,No,11,68859,67339,67215
train,PC-VA-0019,Minnis v. Johnson,Prison Conditions,Yes,14,76838,74850,74770
train,VR-MI-0072,Bellant v. Snyder,Election/Voting Rights,No,4,14478,14340,14362
train,EE-NJ-0029,"EEOC v. ERNST & YOUNG, LLP",Equal Employment,No,8,8660,8360,8366
train,CW-AZ-0003,A.D. v. Washburn,Child Welfare,Yes,6,70413,68741,68801
train,IM-TX-0025,Carreon-Moctezuma v. Cejka,Immigration and/or the Border ,Yes,4,5647,5539,5561
train,PC-SC-0002,Plyler v. Moore,Prison Conditions,Yes,27,121209,121141,121091
train,EE-OH-0023,"EEOC v. DHL EXPRESS (USA), INC.",Equal Employment,No,5,9008,9008,9009
train,EE-PA-0171,EEOC v. U.S. INVESTIGATIONS SERVICES INC,Equal Employment,No,4,15861,15661,15662
train,PB-DC-0002,Washington Legal Clinic for the Homeless v. Barry,Public Benefits / Government Services,Yes,7,41538,41538,41525
train,IM-WA-0023,J.E.F.M. v. Holder,Immigration and/or the Border ,Yes,17,136488,134198,134162
train,EE-IL-0285,Cooper v. IBM Personal Pension Plan,Equal Employment,Yes,9,43005,42933,42946
train,FH-WV-0001,United States v. Wheeling Housing Authority,Fair Housing/Lending/Insurance,No,5,8061,7771,7781
train,JC-WV-0008,Cantley v. The West Virginia Regional Jail and Correctional Facility Authority,Jail Conditions,Yes,10,69208,67688,67694
train,PC-MT-0007,Fish v. Acton,Prison Conditions,Yes,7,23320,22702,22762
train,EE-MI-0035,Serrano v. Cintas,Equal Employment,Yes,14,93987,93331,93343
train,ID-IA-0002,U.S. v. Iowa,Intellectual Disability (Facility),No,7,28516,28268,28265
train,DR-VA-0002,Zemedagegehu v. Arthur and related DOJ matter,Disability Rights-Pub. Accom.,No,5,34728,34268,34273
train,PC-SC-0007,Incumaa v. Stirling,Prison Conditions,No,10,32085,31845,31864
train,NS-VA-0008,Elhady v. Piehota,National Security,No,7,87803,85743,85748
train,VR-AR-0196,Miller v. Thurston,Election/Voting Rights,No,6,35459,34989,34985
train,EE-SC-0008,EEOC v. Critical Care Specialist,Equal Employment,No,3,6131,6131,6137
train,IM-IL-0018,Moreno v. Napolitano,Immigration and/or the Border ,Yes,10,44505,44301,44319
train,PB-NY-0037,NAACP v. DOJ,Public Benefits / Government Services,No,3,16011,15601,15606
train,JI-LA-0011,R.B. v. Livers,Juvenile Institution,Yes,8,34349,33631,33604
train,IM-SC-0002,United States v. South Carolina,Immigration and/or the Border ,No,6,42850,42442,42462
train,EE-OH-0020,EEOC v. Cognis Chemical Company,Equal Employment,No,5,5929,5929,5926
train,PC-WY-0002,U.S. v. Wyoming State Department of Corrections,Prison Conditions,No,4,14636,14524,14517
train,ID-NJ-0003,U.S. v. New Jersey,Intellectual Disability (Facility),No,4,22027,22027,22033
train,VR-KY-0009,Collins v. Adams,Election/Voting Rights,No,5,61433,59393,59378
train,PC-CA-0061,Basra v. Cate,Prison Conditions,No,7,22079,21375,21383
train,EE-MD-0056,EEOC v. IMPORTED CARS OF MARYLAND (d/b/a COLLEGE PARK HONDA),Equal Employment,No,3,3299,3299,3298
train,PC-FL-0032,Harvard v. Inch,Prison Conditions,Yes,10,187029,180449,180357
train,JC-NJ-0018,Suggs v. County of Cumberland,Jail Conditions,Yes,4,10665,10345,10351
train,PB-AR-0002,Porter v. Knickrehm,Public Benefits / Government Services,No,12,62511,61030,60986
train,DR-CO-0026,Kurlander v. Kroenke Sports & Entertainment,Disability Rights-Pub. Accom.,Yes,6,14379,13799,13802
train,PC-IN-0024,Stafford v. Carter,Prison Conditions,Yes,10,59824,58254,58247
train,EE-HI-0010,EEOC v. NCL AMERICA,Equal Employment,No,19,66945,66675,66724
train,EE-ID-0001,EEOC v. AMALGAMATED SUGAR CO.,Equal Employment,No,7,10335,10335,10333
train,PC-MD-0014,Brown v. Department of Public Safety and Correctional Services,Prison Conditions,No,32,103858,101488,101429
train,EE-NC-0079,"EEOC V. WELBORNE AUTOMOTIVE, INC. (FKA NISSAN OF HICKORY)",Equal Employment,No,6,15179,15179,15134
train,PN-NY-0042,Brown v. Kelly,Policing,Yes,12,103036,100301,100307
train,PC-WA-0023,Lopez v. Riveland,Prison Conditions,Yes,3,8117,8117,8121
train,EE-TX-0043,"EEOC v. BICC GENERAL CABLE INDUSTRIES, INC.",Equal Employment,No,6,7036,6782,6796
train,CJ-DE-0001,Jackson v. Taylor,Criminal Justice (Other),Yes,11,63450,62520,62487
train,PN-NY-0002,Sarnicola v. County of Westchester,Policing,No,11,35132,35124,35162
train,DR-FL-0002,American Association of People With Disabilities v. Harris,Disability Rights-Pub. Accom.,Yes,34,296942,290980,290978
train,JC-TN-0001,United States v. Shelby County,Jail Conditions,No,7,21682,21540,21535
train,EE-NY-0295,Times v. Target,Equal Employment,Yes,4,23224,22714,22687
train,PC-CA-0009,Lucas v. White,Prison Conditions,No,6,69451,69451,69469
train,EE-PA-0137,EEOC v. REDSTONE HIGHLANDS PERSONAL CARE HO,Equal Employment,No,4,8485,8215,8220
train,EE-CA-0349,Wellens v. Daiichi Sankyo,Equal Employment,Yes,6,49903,49903,49946
train,FH-MI-0010,United States v. Ally Financial Inc. and Ally Bank,Fair Housing/Lending/Insurance,No,3,10963,10963,10967
train,IM-WA-0009,Immigrant Assistance Project of the Los Angeles County Federation of Labor (AFL-CIO) v. INS,Immigration and/or the Border ,Yes,15,83620,83018,83065
train,EE-GA-0007,"EEOC v. Atlanta Rent-A-Car, Inc.",Equal Employment,No,4,3201,3189,3191
train,PC-IL-0029,Boyd v. Godinez,Prison Conditions,Yes,9,42650,41720,41711
train,EE-NJ-0040,"EEOC v. Halo Sheet Metal, Inc.",Equal Employment,No,3,8912,8504,8497
train,JC-OR-0009,Rollins v. Clatsop County,Jail Conditions,Yes,3,11802,11536,11536
train,EE-PA-0249,EEOC v. Scott Medical Health Center,Equal Employment,No,6,17400,16980,16988
train,JC-IL-0052,Hardeman v. Curran,Jail Conditions,Yes,5,19891,19747,19743
train,PN-MD-0010,Leaders of a Beautiful Struggle v. Baltimore Police Department,Policing,No,8,60921,59371,59305
train,CJ-PA-0007,Brown v. Transportation Security Administration,Criminal Justice (Other),Yes,3,16198,15678,15687
train,EE-CA-0035,EEOC v. RIVERA VINEYARDS INC (d/b/a BLAS RIVERA VINEYARDS),Equal Employment,No,4,13699,13409,13413
train,IM-CT-0006,Barrera v. Boughton,Immigration and/or the Border ,No,15,151955,148511,148611
train,EE-IN-0082,"EEOC v. Mashiana Paradise Plaza, Inc. d/b/a ""Paradise Plaza Truck Stop""",Equal Employment,No,3,4105,4105,4101
train,PN-NY-0017,Blair v. City of New York,Policing,No,3,6213,6013,6017
train,JC-PA-0038,Victory v. Berks County,Jail Conditions,Yes,23,98884,94094,94068
train,PC-AL-0032,Hicks v. Hetzel,Prison Conditions,Yes,12,21112,20972,20967
train,PC-MI-0033,Does v. Michigan Department of Corrections,Prison Conditions,Yes,10,60904,60748,60758
train,EE-AZ-0135,EEOC v. Creative Networks L.L.C.,Equal Employment,No,6,26116,25406,25412
train,EE-AR-0055,"EEOC v. YOUTH HOME, INC.",Equal Employment,No,3,4698,4678,4676
train,EE-MO-0109,"Bunch v. Rent-a-Center, Inc.",Equal Employment,Yes,15,51646,49952,49964
train,EE-CA-0009,"EEOC (Hadji) v. Albion River Inn, Inc.",Equal Employment,No,4,10106,9916,9939
train,EE-MD-0076,"EEOC v. MARYLAND CLASSIFIED EMPLOYEES ASSOCIATION, INC.",Equal Employment,No,3,5891,5891,5890
train,JC-UT-0006,Disability Law Center v. State of Utah,Jail Conditions,Yes,5,64786,62750,62615
train,IM-LA-0019,Dada v. Immigration and Customs Enforcement,Immigration and/or the Border ,No,6,48330,46790,46792
train,PH-TX-0003,"The Inclusive Communities Project, Inc. v. U.S. Department of Housing and Urban Development",Public Housing,No,10,61796,60223,60225
train,EE-NC-0139,"EEOC v. Britthaven, Inc.",Equal Employment,No,5,6598,6378,6377
train,JC-AL-0023,Mason v. Hale,Jail Conditions,Yes,7,40049,38538,38605
train,FA-NY-0001,ACORN v. United States,Speech and Religious Freedom,No,18,63977,62556,62533
train,NS-CA-0015,USA v. Moalin,National Security,No,6,83488,82824,82947
train,ID-CT-0006,McCoy v. Belmont,Intellectual Disability (Facility),No,11,63410,62310,62308
train,PN-NY-0033,Occupy Wall St. v. City of New York.,Policing,No,4,19365,18745,18757
train,JC-NY-0033,McBean v. City of New York,Jail Conditions,Yes,12,56125,56003,55983
train,EE-PA-0158,EEOC v. Target,Equal Employment,No,8,12690,12446,12450
train,PB-GA-0010,Gonzalez v. Moore,Public Benefits / Government Services,Yes,2,7408,7098,7104
train,CJ-TX-0012,Gonzales v. City of Austin,Criminal Justice (Other),Yes,4,23276,22726,22730
train,JC-AL-0021,Danley v. Allen,Jail Conditions,No,7,20421,20421,20414
train,JC-CA-0065,Prison Legal News v. County of Sacramento,Jail Conditions,No,8,31342,31188,31197
train,PC-WI-0017,McKinley Bey v. Pollard,Prison Conditions,Yes,7,42692,41906,42038
train,EE-TX-0064,EEOC v. Bledsoe Dodge,Equal Employment,No,8,11645,11331,11330
train,CJ-CA-0018,Youth Justice Coalition v. City of Los Angeles,Criminal Justice (Other),Yes,6,35512,34862,34859
train,EE-OH-0068,EEOC v. Sara Lee Corporation,Equal Employment,No,4,3817,3817,3817
train,JC-NY-0028,Mitchell v. Clinton County,Jail Conditions,Yes,8,36975,36975,36911
train,EE-NY-0022,EEOC v. QUICK QUALITY RESTAURANT INC,Equal Employment,No,4,6681,6681,6686
train,ED-PA-0006,Barrett v. West Chester Univeristy,Education,No,5,30567,29737,29742
train,EE-IL-0189,EEOC v. ROADWAY EXPRESS,Equal Employment,Yes,7,45016,44600,44638
train,JI-OH-0007,Hamilton v. Ashland County Board of Elections,Juvenile Institution,No,8,20665,20665,20673
train,EE-FL-0058,EEOC v. GEOLOGISTICS AMERICAS INC,Equal Employment,No,10,29782,29340,29337
train,PB-MI-0027,Buck v. Nessel,Public Benefits / Government Services,No,4,26837,26315,26314
train,IM-CA-0106,County of Santa Clara v. Trump,Immigration and/or the Border ,No,10,94251,92705,92749
train,IM-DC-0081,Johns Hopkins University v. U.S. Department of Homeland Security,Immigration and/or the Border ,No,6,42718,41348,41334
train,EE-NY-0130,"EEOC v. PORPIGLIA FARMS, INC.",Equal Employment,No,3,2935,2935,2936
train,PB-CA-0020,California Pharmacists Association v. Maxwell-Jolly,Public Benefits / Government Services,No,11,60312,59926,59923
train,MH-GA-0002,U.S. v. State of Georgia,Mental Health (Facility),No,10,89078,88548,88566
train,MH-IN-0001,United States v. Indiana,Mental Health (Facility),No,4,6665,6665,6673
train,CJ-AL-0021,Carter v. City of Montgomery,Criminal Justice (Other),Yes,9,144853,141423,141458
train,EE-DC-0077,Doe v. Trump,Equal Employment,No,12,110176,108216,108220
train,VR-TX-0445,Texas League of United Latin American Citizens (LULAC) v. Whitley,Election/Voting Rights,Yes,12,65113,63767,63769
train,EE-IL-0331,EEOC v. Harris Bank,Equal Employment,No,4,7316,7280,7286
train,PC-FL-0014,Butler v. McDonough,Prison Conditions,No,32,125773,123793,123761
train,EE-IL-0294,"Griffin v. Sutton Ford, Inc.",Equal Employment,No,5,39007,39007,39062
train,EE-KY-0017,"EEOC v. Physician's Services, Inc.",Equal Employment,No,10,13648,13268,13314
train,JC-NJ-0019,Graff v. County of Salem,Jail Conditions,Yes,5,43090,41676,41731
train,DR-CO-0017,Williams v. Denver,Disability Rights-Pub. Accom.,No,3,14898,14898,14914
train,PB-MI-0011,Concerned Pastors for Social Action v. Khouri,Public Benefits / Government Services,No,14,94454,93962,94003
train,IM-DC-0045,Damus v. Nielsen,Immigration and/or the Border ,Yes,6,40942,40062,40067
train,EE-IN-0127,"In re FedEx Ground Package System, Inc. Employment Practices Litigation",Equal Employment,Yes,43,600182,592036,591915
train,FH-TN-0003,"Jackson v. Novastar Mortgage, Inc.",Fair Housing/Lending/Insurance,Yes,7,15079,14799,14805
train,ED-MS-0003,D.H. v. Moss Point School District,Education,No,2,9495,9295,9303
train,IM-DC-0026,Pars Equality Center v. Trump,Immigration and/or the Border ,No,27,342014,328334,328509
train,EJ-OR-0001,Juliana v. United States,Environmental Justice,No,6,167294,164184,164143
train,EE-CA-0303,"Dukes v. Wal-Mart Stores, Inc.",Equal Employment,Yes,29,381657,381657,380581
train,CJ-AR-0004,Dade v. City of Sherwood,Criminal Justice (Other),Yes,5,50482,48992,48994
train,EE-MI-0023,EEOC v. Billy Bob's Gameroom Furnishings,Equal Employment,No,3,2294,2294,2295
train,EE-CA-0054,EEOC v. CLEARLAKE RIVIERA YACHT & GOLF CLUB,Equal Employment,No,4,4591,4455,4462
train,IM-CA-0092,Al Otro Lado v. Kelly,Immigration and/or the Border ,Yes,16,271483,265207,264850
train,EE-FL-0113,EEOC v. THE CLUB AT FIRESTONE,Equal Employment,No,5,6081,6081,6085
train,FA-IL-0009,Lindsay v. Sebelius,Speech and Religious Freedom,No,8,9930,9806,9804
train,CW-KS-0002,M.B. v. Colyer,Child Welfare,Yes,8,65437,63707,63730
train,PB-OH-0004,Henry v. Wymyslo,Public Benefits / Government Services,No,10,108932,108932,108822
train,DR-CO-0005,Lucas v. Kmart Corp.,Disability Rights-Pub. Accom.,Yes,17,105998,104816,104847
train,DR-CA-0003,American Council of the Blind v. Astrue,Disability Rights-Pub. Accom.,Yes,10,89991,88517,88512
train,PR-DC-0006,ACLU v. Trump,Presidential/Gubernatorial Authority,No,4,32622,31552,31567
train,IM-PA-0008,Mocanu v. Mueller,Immigration and/or the Border ,No,6,24316,23536,23553
train,JC-OR-0011,Dillon v. Clackamas County,Jail Conditions,Yes,7,27158,26528,26527
train,FA-TX-0005,East Texas Baptist University v. Sebelius,Speech and Religious Freedom,No,26,203196,199628,199123
train,PN-MD-0008,United States v. Police Department of Baltimore City,Policing,No,25,442971,434874,434802
train,EE-CA-0332,Knox v. Westly,Equal Employment,Yes,21,113014,112214,112089
train,PB-AZ-0002,Diaz v. Brewer,Public Benefits / Government Services,Yes,15,95158,94818,94815
train,JC-MD-0008,Maryland NAACP v. Baltimore City Police Department,Jail Conditions,Yes,11,99716,98266,98256
train,CW-OR-0001,Wyatt B. v. Brown,Child Welfare,Yes,4,44394,43166,43108
train,EE-NY-0269,"EEOC v. Founders Pavilion, Inc.",Equal Employment,Yes,5,11493,11189,11252
train,EE-MI-0199,United States v. Michigan Department of Corrections,Equal Employment,No,6,19037,18869,18879
train,NS-LA-0001,Rahim v. Federal Bureau of Investigation,National Security,No,4,11790,11720,11718
train,EE-CA-0350,EEOC v. Children's Hospital and Research Center,Equal Employment,No,4,9083,9083,9092
train,IM-CA-0093,City and County of San Francisco v. Sessions,Immigration and/or the Border ,No,11,210207,204863,204545
train,PC-NV-0014,Evans v. Vare,Prison Conditions,No,8,27180,26684,26679
train,FA-NE-0001,State of Nebraska v. U.S. Department of Health and Human Services,Speech and Religious Freedom,No,6,47965,47341,47341
train,EE-MD-0010,EEOC v. B & K RENTALS AND SALES COMPANY,Equal Employment,No,3,2982,2952,2955
train,EE-MO-0016,EEOC v. Best Buy Here Pay Here,Equal Employment,No,5,7015,6935,6937
train,PR-NY-0005,PEN American Center. v. Trump,Presidential/Gubernatorial Authority,No,5,42994,41529,41528
train,CJ-TX-0020,Lomas v. Harris County,Criminal Justice (Other),Yes,3,7512,7374,7373
train,FA-CO-0007,Dobson v. Sebelius,Speech and Religious Freedom,No,9,56252,54702,54589
train,PN-NM-0002,U.S. v. City of Albuquerque,Policing,No,37,1272670,1237068,1236870
train,EE-MA-0013,EEOC v. Preferred People Staffing,Equal Employment,No,6,16719,16359,16364
train,PC-CA-0001,Armstrong v. Newsom,Prison Conditions,Yes,58,591003,585827,585802
train,ID-MD-0002,Hunt v. Meszaros,Intellectual Disability (Facility),Yes,2,15176,15068,15077
train,EE-MN-0090,Arnold v. Cargill,Equal Employment,Yes,10,77411,77391,77391
train,EE-PA-0047,"EEOC v. Conectiv, and related cases",Equal Employment,No,13,29066,29066,29068
train,PC-VA-0020,Porter v. Clarke,Prison Conditions,No,6,51192,50072,50074
train,PR-KY-0001,Nwanguma v. Trump,Presidential/Gubernatorial Authority,No,4,16817,16267,16253
train,IM-WA-0024,Vargas Ramirez v. United States,Immigration and/or the Border ,No,5,31400,31140,31143
train,PC-OH-0007,Thompson v. Alexander,Prison Conditions,Yes,2,12806,12718,12725
train,JC-NJ-0021,Garcia v. Ocean County,Jail Conditions,Yes,5,24942,24632,24632
train,ED-LA-0002,J.W. v. La. Bd. of Elementary and Secondary Education,Education,Yes,4,8043,7773,7774
train,EE-NM-0046,EEOC v. STERLING BROTHERS CONSTRUCTION INC,Equal Employment,No,9,11035,11035,11037
train,EE-DE-0030,EEOC v. NABSTAR LLC (DBA SLEEP INN),Equal Employment,No,3,5636,5604,5609
train,IM-LA-0013,"Chakkiyattil v. Signal International, LLC",Immigration and/or the Border ,No,4,107029,105701,105699
train,PC-NJ-0025,Wragg v. Ortiz,Prison Conditions,Yes,10,229528,221291,221264
train,EE-NV-0039,EEOC v. TruGreen Landcare,Equal Employment,No,3,7829,7599,7607
train,PC-IN-0021,Lacy v. Butts,Prison Conditions,Yes,7,28619,28159,28165
train,NS-CA-0023,Currier v. U.S. Department of Homeland Security,National Security,No,22,164383,159293,159001
train,PC-FL-0007,LaMarca v. Turner,Prison Conditions,Yes,20,423149,423149,423199
train,IM-WA-0007,Gonzales v. U.S. Department of Homeland Security,Immigration and/or the Border ,Yes,15,54617,54137,54150
train,EE-TX-0451,McClain v. Lufkin Industries,Equal Employment,Yes,81,625820,610290,610494
train,FA-MI-0008,Eden Foods v. Sebelius,Speech and Religious Freedom,No,9,56231,56231,56313
train,IM-OH-0003,Muniz v. Gallegos,Immigration and/or the Border ,No,11,65972,65972,65974
train,PC-DC-0008,Twelve John Does v. District of Columbia,Prison Conditions,Yes,30,124927,124359,124362
train,EE-OK-0003,"EEOC v. Health Food Associates, Inc.",Equal Employment,No,6,9823,9749,9764
train,IM-CA-0113,Dvash-Banks v. Tillerson [Dvash-Banks v. Pompeo],Immigration and/or the Border ,No,8,37465,36671,36666
train,EE-AL-0130,EEOC v. Catastrophe Management Solutions,Equal Employment,No,4,14335,13825,13827
train,MH-CT-0001,Protection & Advocacy for Persons with Disabilities v. Hartford Board of Education,Mental Health (Facility),No,7,58888,58868,58947
train,CJ-NY-0014,Flores v. Stanford,Criminal Justice (Other),Yes,5,39682,38292,38306
train,EE-NC-0052,EEOC v. HOWELL CENTER/GATEWOOD,Equal Employment,No,4,4074,3954,3965
train,JC-PA-0024,Delandro v. County of Allegheny,Jail Conditions,Yes,9,52297,51237,51214
train,EE-WI-0008,"EEOC v. BRINKER INTERNATIONAL, INC. d/b/a ""CHILI'S BAR & GRILL""",Equal Employment,No,6,10613,10613,10613
train,EE-FL-0017,"EEOC v. Associated Security Enforcement, Inc.",Equal Employment,No,8,13025,12937,12940
train,EE-LA-0095,Ellias v. Don A. Scoggins d/b/a Five Star Janitorial Supply,Equal Employment,No,3,5578,5506,5517
train,PB-CO-0006,Burns v. Hickenlooper,Public Benefits / Government Services,No,4,20780,20260,20256
train,VR-NY-0357,United Spinal Association v. Board of Elections in the City of New York,Election/Voting Rights,No,14,72844,70166,70166
train,PB-OH-0006,Gibson v. Himes,Public Benefits / Government Services,No,3,7804,7804,7812
train,EE-IL-0100,EEOC v. CMC SERVICE OF CHICAGO LLC (d/b/a GREAT CLIPS FOR HAIR),Equal Employment,No,3,6004,6000,6004
train,PR-DC-0005,Electronic Privacy Information Center v. Presidential Advisory Commission on Election Integrity,Presidential/Gubernatorial Authority,No,8,26063,25295,25300
